class,Text,Fuente,conteo_palabras_text,num_sentences,num_pairs,pairwise_similarities,mean_intra_similarity,max_intra_similarity,has_redundancy,redundant_pairs_count
False,"CÚCUTA POR FUERA DE LAS CIUDADES PRIORIZADAS PARA LA VACUNA DE PFIZER/BIONTECH

Cúcuta a pesar de ser uno de los municipios que más ha reportado contagiados, no está dentro de las ciudades priorizadas. La poca gestión de los mandatarios locales se evidencia y una vez más se demuestra lo poco que importa la Perla de Norte al Gobierno nacional.

El Ministerio de Salud confirmó las siete ciudades que tendrán la logística necesaria para almacenar y distribuir la vacuna de Pfizer/BioNTech, que requiere de un proceso de ultracongelación; Bogotá, Medellín, Cali, Barranquilla, Bucaramanga, Cartagena y Pereira serán las ciudades que recibirán la vacuna por el momento.

En los últimos días, Colombia anunció el cierre de los acuerdos para adquirir 40 millones de dosis de la vacuna contra la covid-19 y vacunar a 20 millones de personas, en una fase inicial.

Las vacunas que traerá el país, son las desarrolladas por Pfizer/BioNTech y Oxford/AstraZeneca, junto a las que se gestionen a través del mecanismo internacional Covax.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,164,5,10,"[0.43622, 0.53094, 0.14973, 0.26505, 0.10041, 0.03535, 0.01133, 0.41798, 0.72859, 0.4077]",0.3083314895629883,0.7285938262939453,True,5
True,"El Tribunal Constitucional de Austria ha determinado que la prohibición generalizada de estar en lugares públicos que fue impuesta por el Gobierno para contener la pandemia de coronavirus es ilegal. El alto tribunal ha analizado la Ley COVID-19 en respuesta a la denuncia realizada por un ciudadano de Viena, que consideró excesivas las medidas restrictivas adoptadas por el Ministerio de Salud para combatir la pandemia.
Ante ello, el TC austríaco señaló que la regulación que prohíbe el acceso a lugares públicos es parcialmente ilegal, explicando que la ley austriaca permite prohibir la entrada a ciertos lugares, incluso a zonas regionales o locales, si es necesario para impedir la propagación de la COVID-19, pero no una prohibición generalizada. Tampoco considera la ley una base para generar la obligación de permanecer en un sitio específico, especialmente si es tu propia casa.
El Tribunal señala que el fallo llega en un momento en el que ""algunas de las provisiones impugnadas ya han expirado"", pese a lo cual ha estimado que era necesario emitir su dictamen por ""el interés legal del demandante en obtener una decisión vinculante"". La oposición ha celebrado este fallo como una victoria propia. Austria ha registrado un total de 19.827 personas contagiadas, entre ellas 710 víctimas mortales, siendo uno de los países europeos menos afectados por la pandemia. Sin embargo, en junio los nuevos casos comenzaron a subir hasta los cien diarios, lo que ha hecho saltar las alarmas y el Gobierno volvió a hacer obligatorio el uso de mascarilla durante la presente semana.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,254,8,28,"[0.4722, 0.77694, 0.39891, 0.21707, -0.00649, 0.45211, 0.21641, 0.51746, 0.20555, 0.46469, 0.1158, 0.41029, 0.31224, 0.41192, 0.21907, -0.01897, 0.47229, 0.1721, 0.2341, 0.05546, 0.08434, -0.03879, 0.24469, 0.03892, 0.35992, 0.07767, 0.093, 0.20579]",0.2558815777301788,0.7769413590431213,True,10
True,"La Corte Constitucional colombiana decidió este lunes dejar la legislación sobre el aborto como estaba: legal en tres causales.

En medio de plantones fuera del Palacio de Justicia en Bogotá, la Corte se declaró inhibida (por una mayoría de 6 a 3 votos) ante dos demandas que pedían penalizar el aborto en cualquier caso.

Según reportaron medios locales, la decisión se basó en que dichas demandas no tenían fundamento para ser tratadas por el órgano judicial. Por esto, la ponencia de un magistrado que planteaba despenalizar el aborto en las primeras 16 semanas de gestación, que había generado fuerte expectativa, también fue descarta por la Corte. En 2006, la misma Corte Constitucional declaró legal al aborto en casos de malformación del feto, riesgo de la vida de la madre y violación. La abogada Natalia Bernal fue quien abrió esta nuevo debate sobre el aborto con dos demandas que buscaban penalizarlo en cualquier caso, ambas basadas en el derecho constitucional a la vida.

Por su parte, la ponencia del magistrado Alejandro Linares a favor de la despenalización argumentaba que la actual legislación genera barreras burocráticas, legales y sociales para ejercer el derecho a la interrupción del embarazo incluso en las tres causales legales.

Un promedio de seis mujeres al mes muere en Colombia por practicar abortos inseguros, según cifras del ministerio de Salud.

En Colombia, se realizan poco menos de 17.000 abortos legales al año, según Profamilias, y otros 400.000 clandestinos, de acuerdo con el Instituto Guttmacher.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,246,9,36,"[0.66239, 0.33354, 0.57758, 0.57513, 0.50364, 0.58852, 0.51669, 0.48679, 0.51158, 0.69917, 0.6004, 0.56481, 0.59481, 0.44581, 0.4896, 0.49859, 0.32021, 0.29145, 0.34551, 0.03714, 0.1448, 0.65607, 0.53585, 0.65509, 0.31329, 0.43425, 0.60237, 0.6131, 0.51743, 0.45756, 0.67748, 0.38516, 0.37424, 0.30751, 0.40521, 0.74142]",0.4851159453392029,0.7414208054542542,True,29
True,"Varios vuelos con salida de Casablanca y destino a Gran Canaria y El Aaiún hubieran sido operados por un avión militar. Según fuentes oficiales, se trataría más bien de un avión regular de Royal Air Maroc. El error estaría en la atribución de la inmatriculación de los vuelos. El avión militar C-130H-LM Hercules de las Fuerzas reales aérea salió de Casablanca, entró en el espacio aéreo español y sobrevoló las islas Canarias hasta aterrizar en el aeropuerto de Gran Canaria en diferentes ocasiones, según indica la página de noticia aérea Flightradar24.

Los vuelos operados por este avión militar mítico, Hercules, son en realidad registrados por la agencia Aena como conexiones comerciales de la compañía aérea nacional marroquí, Royal Air Maroc. De allí la polémica. Se trataría de vuelos militares con apariencia civil o vuelos civiles con apariencia militar.

En respuesta a una pregunta de El Closure Digital, el aeropuerto de Gran Canaria niega totalmente la presencia del avión militar Hercules en el espacio aéreo de las Islas Canarias y afirma que “esta confusión entre aviones se debe a un error en la inmatriculación del avión desde Marruecos, la inmatriculación del avión militar que fue atribuida por error al avión regular de Royal Air Maroc”.

En 2019, Marruecos recibió en el marco del programa de asistencia militar de Estados Unidos, dos aviones Hercules C-130H para su flota que dispone de 15 aparatos Hercules. Se trata de un avión de logística militar utilizado por lo general por numerosas fuerzas armadas en el mundo para operaciones militares, civiles y humanitarias.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,257,10,45,"[0.68558, 0.40609, 0.7292, 0.67718, 0.06217, 0.64203, 0.67843, 0.47743, 0.5488, 0.36237, 0.57712, 0.75208, 0.07213, 0.55894, 0.67819, 0.48657, 0.56337, 0.27795, 0.39763, 0.13542, 0.36157, 0.64588, 0.16044, 0.20686, 0.64754, 0.0195, 0.43828, 0.6939, 0.58622, 0.45543, 0.0253, 0.525, 0.74391, 0.59282, 0.5656, 0.12756, 0.13713, -0.05144, 0.06151, 0.50115, 0.36722, 0.60811, 0.56613, 0.48556, 0.45753]",0.4377201795578003,0.7520846724510193,True,33
True,"El 2020 fue un año marcado, además de la pandemia, por importantes avances para la astronomía y la ciencia espacial. El valor que estos representan para los humanos son uno de los temas que se tratarán en la décima edición de Congreso Futuro.

Julieta fierro será una de las expositoras en la jornada del 21 de enero de este evento científico, y en conversación con CNN Chile, la astrónoma dio un adelanto sobre la importancia que estos conocimientos representan y se refirió al rol que la ciencia cumple en la vida de las personas. La divulgadora científica sostuvo que el estudio de la Luna y Marte, a través de diferentes misiones, “ayuda a entender cómo se formó la Tierra y el sistema solar”. Sin embargo, recalcó que “las miras de la astronomía van mucho más allá que estos planetas”.

“Tenemos muchos satélites nuevos en órbita y antenas extraordinarias en varios países y, por supuesto, Chile es uno de los grandes sitios donde se desarrolla la astronomía contemporánea y nos han hecho regalos extraordinarios“, enfatizó la astrónoma mexicana.

Fierro manifestó que los nuevos avances ayudarán a resolver problemas en nuestro planeta, destacando las misiones a otros planetas que entregarán conocimientos sobre el efecto invernadero y los viajes a la Luna que usan tecnologías que pueden usarse para la computación y la inteligencia artificial. “La contribución tecnológica de la ciencia es inmensa y muchas veces no nos damos cuenta de que por eso la astronomía y otras ciencias básicas son fundamentales para el avance del conocimiento“, manifestó la investigadora de la Universidad Nacional Autónoma de México (UNAM).

Finalmente, la experta reflexionó sobre la presencia de mujeres en las ciencias. “Es importante que la sociedad considere que la educación de ellas es importante en matemáticas, ciencia y tecnología, ya que habrá muchas ofertas de trabajo en el futuro y además garantiza el mayor bienestar de la humanidad”, dijo.
",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,315,10,45,"[0.1781, 0.37624, 0.3309, 0.29068, 0.37422, 0.42077, 0.40909, 0.22387, 0.2134, 0.30125, 0.14649, -0.00947, 0.04342, 0.2358, 0.24625, 0.26578, 0.44236, 0.51012, 0.28655, 0.48092, 0.46065, 0.50539, 0.53371, 0.37448, 0.42144, 0.33671, 0.53973, 0.40592, 0.37148, 0.27267, 0.37274, 0.34447, 0.40486, 0.20799, 0.13644, 0.44132, 0.48941, 0.1423, 0.28159, 0.42506, 0.28921, 0.36015, 0.38895, 0.56839, 0.31158]",0.3367424607276916,0.5683882236480713,True,25
False,"La ministra María Ángela Holguín aseguró que el objetivo es que las familias sigan unidas pese al drama que están viviendo por las deportaciones. La ministra de Relaciones Exteriores, María Ángela Holguín, dijo que esta semana será clave cuando los cancilleres de Unasur y la OEA reciban detalles de lo ocurrido durante esta crisis humanitaria.
 
""Lo que el Gobierno Nacional quiere es mostrar e informar este maltrato del cual han sido objetos los deportados, las personas que han salido de Venezuela forzados"", dijo Holguín.
 
La canciller aseguró que una de las mayores preocupaciones es que muchas familias están divididas.
 
""Las personas colombianas, casadas con venezolanos y que quieran vivir en Colombia, se les va a dar la nacionalidad colombiana. Nosotros queremos que las familias vivan unidas"", anunció la diplomática.
 
Durante el recorrido por el sector de La Playita, el ministro del Interior, Juan Fernando Cristo, dijo que inescrupulosos se quieren hacer pasar como víctimas para acceder a los beneficios del Estado.
 
""Tenemos que controlar que no lleguen 'avivatos', que no llegue gente de afuera"", dijo el jefe de cartera del Interior.
 
La crisis humanitaria se da luego de que el presidente Nicolás Maduro anunciara cierre de la frontera y decretara estado de excepción en municipios aledaños a Colombia; además de la deportación de más de mil colombianos.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,217,9,36,"[0.40394, 0.3544, 0.53979, 0.27196, 0.79008, 0.21703, 0.13285, 0.27368, 0.48989, 0.14874, 0.15135, 0.28046, 0.18444, 0.16565, 0.30708, 0.20133, 0.44837, 0.18533, 0.46105, 0.25656, 0.49772, 0.14575, 0.50882, 0.27705, 0.10674, 0.2653, 0.27371, 0.25435, 0.1217, 0.5234, 0.17017, 0.13152, 0.20799, 0.30447, 0.30592, 0.12052]",0.2910860776901245,0.7900753617286682,True,10
False,"¡¡ESTA LA PURA VERDAD!!

¡¡NO ES NECESARIO VER A VENEZUELA, NICARAGUA, CUBA O BOLIVIA PARA SABER LO QUE NOS ESPERA CON EL LELO ARAUZ...!!

¡¡BASTA CON RECORDAR LA DESTRUCCIÓN Y CAOS QUE VIVIÓ EL ECUADOR DURANTE LA “DÉCADA NEGRA” DE ATRACOS, PERSECUCIONES, EL FINANCIAMIENTO DE LA CAMPAÑA ELECTORAL CORREÍSTA DE PARTE DE LOS CARTELES DE DROGAS, LA “METIDA DE MANO” QUE HICIERON EN LA JUSTICIA, EL ASALTO AL DINERO DEL IESS, BANCO CENTRAL, ISSFA, ETC. Y LOS “ACUERDOS ENTRE TERCEROS” QUE IMPULSARON DESDE LAS MÁS ALTAS ESFERAS DEL PODER RATAEL 🐀 CORREA Y SUS SECUACES!!

¡¡NO IGNOREMOS LA HISTORIA O NOS VEREMOS CONDENADOS A VOLVERLA A VIVIR!!

¡¡ES MEJOR ESCOGER A UN BANQUERO QUE A UN TÍTERE NARCO-SOCIALISTA DE LA RATA 🐀 CORREA!!

¡¡SI QUIERES AL ECUADOR, DILE “NO” AL CASTRO-CHAVISMO” FRACASADO DEL LELO ARAUZ Y DE LA GUERRILLA COLOMBIANA!!",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,140,6,15,"[0.55418, 0.44446, 0.77035, 0.65469, 0.60987, 0.57036, 0.59543, 0.40257, 0.77515, 0.57794, 0.46553, 0.69885, 0.63574, 0.59244, 0.48482]",0.5888253450393677,0.7751524448394775,True,15
False,"Por fin fue lanzado un nuevo disco de antología navideña con arreglos de reggaetón. La producción cuenta con versiones de los villancicos tradicionales aptas para perreo intenso. El cantante Maluma, quien interpreta siete de las 60 canciones, dijo al respecto: “Sí, pues mira, baby. Todo esto es así muy chévere, ¿no?”.

Entre las canciones se encuentran clásicos como Adeste Fideles, Blanca Navidad, Noche de paz, Los peces en el río, La Marimorena, el Niño del tambor y el Burrito Sabanero. Además de Maluma, cantan Wisin & Yandel, J Balvin, Bad Bunny, Daddy Yankee, Daniel Bisogno y muchos otros más.

De acuerdo a Maluma, el disco «busca introducir a todas las nuevas generaciones a una de las tradiciones más viejas, retrógradas y recalcitrantes que hay, pero como los reggeatoneros siempre hemos sido innovadores, les dimos no sólo una música más cool, sino que también modernizamos las letras usando el estilo abierto, sano y sexoso del reggaetón. No dudamos que estas nuevas versiones lleguen a ser más populares que las originales”.

Aunque las reuniones masivas están prohibidas debido a la pandemia, el gobierno de la Ciudad de México anunció que para la presentación del disco dejará que se reúnan 30 mil reggaetoneros en el Palacio de los Deportes y sellarán las puertas para que estén más cómodos.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,215,9,36,"[0.35451, 0.23709, 0.05205, 0.46162, 0.18027, 0.61342, 0.32361, 0.39739, 0.1511, 0.07634, 0.29771, 0.2158, 0.40938, 0.38573, 0.19874, 0.32173, 0.3073, 0.41949, 0.47189, 0.17588, 0.16346, 0.00683, 0.10905, 0.24187, 0.14434, 0.04901, 0.26129, 0.43677, 0.18793, 0.25633, 0.31686, 0.14408, 0.15314, 0.48299, 0.32816, 0.12674]",0.2627750933170318,0.6134238243103027,True,10
False,"Yeidckol Polevnsky, secretaria general del CEN de Morena, fue ingresada al área de terapia intensiva, debido a complicaciones por el covid-19. EL 21 de octubre ella misma publicó en Twitter que le informaron el resultado de su prueba y que se hizo todos los estudios necesarios. Se informó que está en el Hospital Español en Ciudad de México. La secretaria estuvo aislada en su casa en los primeros meses de la pandemia, no quiso ir a rendir informes sobre contratos que firmó para la adquisición de inmuebles, en comparecencias convocadas por el CEN. Dijo que no quería salir porque estaba dentro de los grupos vulnerables pues tiene 62 años de edad, sin embargo su prueba resultó positiva y ahora está en un hospital privado. ",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,124,5,10,"[0.17713, 0.37267, 0.27247, 0.37896, 0.13887, 0.05918, 0.21434, 0.14314, 0.26217, 0.36352]",0.2382447719573974,0.3789632320404053,True,3
True,"Pese a que hoy inician las vacaciones de Semana Santa, hay baja afluencia de vehículos en la caseta de Tlalpan, de la autopista México-Cuernavaca, en comparación con los aforos vehiculares que se han registrado en años anteriores. La Guardia Nacional informó que no proporcionará cifras oficiales sobre el número de autos que dejan la Ciudad de México para no incentivar la salida de vacacionistas ante la emergencia sanitaria, por la pandemia de SARS-CoV-2, que ocasiona covid-19. Sin embargo, MILENIO pudo contabilizar que aproximadamente dos o tres autos salen de la capital del país por minuto, y se constató, que en al menos dos de cada 10 autos viajan familias que se dirigen a destinos turísticos, pese al llamado oficial de las autoridades de quedarse en casa para evitar propagar el virus del covid-19.
El año pasado, en las primeras horas del Jueves Santo se registró en promedio la salida de 30 autos por minuto, que incluso tenían que formarse para pagar el peaje a Morelos y Acapulco. 
En el punto se mantiene la vigilancia habitual de la Guardia Nacional, sin implementar ningún operativo especial para evitar la salida de vacacionistas o un filtro sanitario. En Acapulco y Cuernavaca, las autoridades locales ordenaron desde inicio de mes el cierre de playas y balnearios para evitar la concurrencia de personas y frenar el contagio comunitario.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,223,6,15,"[0.46751, 0.53404, 0.54255, 0.1917, 0.26346, 0.5123, 0.39177, 0.57246, 0.35381, 0.55941, 0.26598, 0.26927, 0.16452, 0.22989, 0.33628]",0.3769969642162323,0.5724614858627319,True,9
False,"MARTIN OROZCO CANCELA la Feria Nacional de San Marcos 2020 por el CORONAVIRUS

4 personas en peligro mortal por la enfermedad y otras 13 se encuentran hospitalizadas en Aguascalientes; la verbena inicia en abril del presente año y se tenía previsto que concluyera hasta el 10 de mayo.

El gobernador Martín Orozco, adelantó hoy la clausura de las actividades de la Feria Nacional de San Marcos 2020, luego de confirmar la posible muerte de cuatro personas por el Coronavirus en Aguascalientes. En un mensaje ofrecido desde Palacio de Gobierno, anunció que se suspende todo lo programado dentro de la verbena, ""Ante la emergencia epidemiológica en México, por la presencia del virus, el gobierno del estado ha decidido suspender las actividades de la Feria Nacional de San Marcos 2020"" refirió.

Al gobernador lo acompañó en la conferencia de prensa el gabinete de salud del estado y el director de comunicación Jorge López.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,151,4,6,"[0.52319, 0.4156, 0.10463, 0.72467, 0.22679, 0.16954]",0.3607341349124908,0.7246671915054321,True,3
False,"Google está instalando secretamente una aplicación de Covid-19 en los móviles

¡Android, el sistema operativo de Google para móviles, está instalando en secreto una aplicación de Covid-19 en los móviles, sin informar a los usuarios! Si queres saber si tu móvil está infectado, sigue los siguientes pasos:

Dale a:

    “Ajustes”
    “Google”

Si te pone abajo de SERVICIOS “Notificaciones de exposiciones al COVID-19” te lo han instalado.

Bienvenido al estado de vigilancia.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,71,3,3,"[0.65148, 0.04346, 0.24634]",0.3137623965740204,0.6514815092086792,True,1
False,"La ONU planea que para el año 2030, cada persona cuente con una identifición biométrica, que será válido en todo el mundo. La información de cada ser humano serán almacenados en una base de datos universal, ubicado en Ginebra, Suiza.

La disposición de la ONU está dirigido a todos los gobiernos del mundo, quienes impondrán la tarjeta de «Identificación Biométrica Universal» a sus ciudadanos. «Este nuevo programa es un modelo para el «Nuevo Orden Mundial«, y si penetran en los sub proyectos para estas nuevas metas globales, encontrará algunas cosas muy alarmantes», publica The Economic Collapse.

Las Naciones Unidas ha implementado este proyecto entre los refugiados que llegaron a Europa. El sistema recoge faciales, iris, y los datos biométricos de huellas digitales, estableciéndose en la única documentación oficial para los refugiados. La información se enviará a una base de datos central en Ginebra, permitiendo eficazmente su seguimiento.

Según un informe de Find Biometrics, las autoridades esperan que esta tecnología les permita alcanzar la meta de tener este tipo de identificación para hombres, mujeres y niños del planeta, al alcance de sus manos en 2030.

Esta iniciativa para el desarrollo, fue lanzada originalmente por el Banco Mundial, que trabaja con la ONU y otras instituciones para conseguir la «identidad legal» en manos de todos. El objetivo es garantizar una identidad legal y única, habilitando los servicios basados ​​en ID digitales para todos.

«Qué pasaría si alguien se niega a este nuevo sistema de «identificación legal«, sin duda descalificaría para ocupar un puesto de trabajo, obtener una nueva cuenta bancaria, solicitar una tarjeta de crédito, calificar para una hipoteca, recibir cualquier forma de pago del gobierno, etc. En ese momento, cualquier persona que se negó a tomar un «ID universal» se convertiría en un despreciado de la sociedad», dijo Michael Snyder.

«Lo que la élite quiere es asegurarse de que todo el mundo esté «en el sistema», el cual ellos controlan y que manipulan para sus propios fines. Esa es una de las razones por las que está desalentando el uso del dinero en efectivo en todo el mundo», concluyó Snyde. ",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,349,14,91,"[0.45706, 0.72001, 0.2099, 0.4076, 0.37314, 0.32151, 0.7204, 0.45693, 0.43898, 0.26079, 0.34698, 0.24401, 0.1147, 0.41696, 0.11853, 0.34299, 0.41784, 0.77125, 0.38791, 0.2734, 0.40583, 0.11138, 0.07059, 0.22781, 0.03246, 0.25604, 0.50163, 0.33093, 0.2475, 0.4898, 0.68024, 0.52378, 0.3304, 0.36309, 0.33385, 0.12806, 0.25148, 0.05081, 0.14321, 0.19577, 0.29287, 0.06252, 0.33622, 0.23533, 0.27863, 0.29917, 0.37536, 0.31829, 0.27724, 0.5563, 0.24311, 0.0842, 0.08696, 0.12384, 0.02409, 0.31182, 0.51664, 0.2045, 0.41901, 0.18615, 0.04351, 0.04606, -0.06489, 0.32326, 0.18727, 0.20569, 0.04316, -0.05984, 0.1768, 0.05753, 0.29104, 0.50289, 0.30952, 0.25485, 0.32837, 0.09809, 0.44993, 0.3335, 0.2959, 0.29945, 0.22959, 0.38994, 0.33734, 0.39722, -0.00896, 0.53906, 0.33731, 0.32648, 0.40961, 0.39396, 0.14368]",0.2892868816852569,0.7712491750717163,True,33
True,"La farmacéutica estadounidense Moderna comenzó un estudio de su vacuna para COVID-19 en menores de 12 años, que incluirá a bebés de hasta seis meses.

El anuncio de este martes llega exactamente un año después de que el primer adulto recibiera una dosis de prueba de la inyección creada en los Institutos Nacionales de Salud de Estados Unidos. Ahora la inyección se usa aquí y en muchos otros países.

Moderna también ha probado la vacuna en jóvenes de 12 a 17 años, pero aún no ha publicado los hallazgos.

El estudio en niñas y niños más pequeños será más complejo, porque los investigadores necesitan determinar si usan dosis menores que en personas adultas y adolescentes.

El estudio tiene como objetivo inscribir a unos 6 mil 750 menores en Estados Unidos y Canadá.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,132,6,15,"[0.48653, 0.27837, 0.74815, 0.43114, 0.30132, 0.20675, 0.47267, 0.36328, 0.24265, 0.28175, 0.19648, 0.19773, 0.431, 0.25505, 0.38176]",0.3516424000263214,0.7481468319892883,True,7
True,"El diácono que denunció lavado de dinero en el Vaticano con presidentes sudamericanos, habló en la 99.9 sobre recientes allanamientos donde la fiscalía confiscó documentación y distintos dispositivos: «Ojalá que esto permita conocer la verdad sobre lo que sucedió en el Banco del Vaticano con la anuencia del Papa Francisco», agregó.

Las denuncias que hizo el diácono Jorge Sonnante sobre lavado de dinero en el Vaticano, finalmente encontraron una respuesta judicial. En las últimas horas se realizaron allanamientos donde la fiscalía pudo tomar documentos y computadoras que podrían aportar pruebas destacadas.

El propio diácono contó los detalles en la 99.9: «ayer a la mañana con la Policía Vaticana y la fiscalía confiscó documentación y computadoras por un tema de lavado de dinero. Es por la denuncia contra el presidente Santos, Cristina Fernández y demás presidentes que presentamos junto a un periodista de Colombia. Ojalá que esto permita conocer la verdad sobre lo que sucedió en el Banco del Vaticano con la anuencia del Papa Francisco».

Jorge Bergoglio los denominó como enemigos por hacer estas denuncias, pero Sonnante diferenció que «no somos enemigos del Papa, sino defensores de la doctrina de la Iglesia. Los enemigos para Francisco son aquellos que descubren la verdad». También destacó que la justicia italiana se tomó su tiempo para resolver «el fiscal del Vaticano recibió información en enero sobre las irregularidades, la justicia tarda en Italia lo mismo que en Argentina».

Lo que ha notado el diácono es que lentamente se está empezando a ver un cambio en el comportamiento de las personas que habitualmente están en el Vaticano y eso también podría generar novedades: «se están abriendo las puertas, se están viendo las cosas que pasan desde 2013 hasta ahora. Hay muchas personas que están empezando a hablar y eso es bueno», advirtió.

La denuncia la presentó junto al periodista colombiano Gonzalo Rubeles que tuvo días difíciles después de la presentación: «él la pasó muy mal. Estaba implicado Santos y después el resto de los presidentes. Fue el único comunicado que emitió la Santa Sede y lo hizo de manera corta diciendo que no había ningún presidente con cuenta en el Banco del Vaticano», recordó.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,360,14,91,"[0.67628, 0.29699, 0.80389, 0.4061, 0.8209, 0.5189, 0.37021, 0.57819, 0.49386, 0.19168, 0.36306, 0.26822, 0.63443, 0.38164, 0.6254, 0.2957, 0.60988, 0.39711, 0.33837, 0.58287, 0.41905, 0.1388, 0.36168, 0.17364, 0.43951, 0.43908, 0.1733, 0.19873, -0.00264, 0.2069, 0.35258, 0.20934, 0.09068, 0.14752, 0.21111, 0.00914, 0.36336, 0.61398, 0.33423, 0.35532, 0.5773, 0.4548, 0.12565, 0.34215, 0.24746, 0.50915, 0.25034, 0.24641, 0.34935, 0.32496, 0.18586, 0.26564, 0.59598, 0.59529, 0.2935, 0.43624, 0.35816, 0.47655, 0.58311, 0.17891, 0.20759, 0.17915, 0.5841, 0.4592, 0.29572, 0.30488, 0.08998, 0.26847, 0.0533, 0.4056, 0.26028, 0.27969, 0.23945, 0.30657, 0.21811, 0.14011, 0.39841, 0.08723, 0.38708, 0.23191, 0.30288, 0.29516, 0.16806, 0.09504, 0.27741, 0.19536, 0.18458, 0.0574, 0.27218, 0.16455, 0.26326]",0.3292143940925598,0.8208950757980347,True,40
False,"Xalapa, Ver.- Trascendió desde Palacio de Gobierno en Xalapa acaban de filtrar esta fotografía donde se puede ver a Cuitláhuac García recibiendo la vacuna contra el Covid-19, la cuál debía de ser administrada única y exclusivamente para el personal de salud y de primera línea de atención sanitaria en la entidad.

La fuente de la filtración desde el propio Palacio informó que esta mañana (jueves 14 de enero) de forma clandestina y a bordo de una Suburban Blanca ingresó una enfermera por el área del estacionamiento (privado), la cual posteriormente subió por el elevador (privado) acompañada de una integrante de la oficina del gobernador para llegar así directamente con Cuitláhuac García sin ser vista por nadie para administrarle la vacuna contra el Covid-19 que llegó el martes pasado en el lote para ser administradas exclusivamente al personal de salud que combate el Covod-19 en el estado de Veracruz.

Esta filtración demuestra lo que realmente está sucediendo al menos en Veracruz con la aplicación y la distribución de la vacuna en la clandestinidad, un lamentable tráfico de influencias para beneficiar a los funcionarios públicos estatales comenzando con Cuitláhuac García",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,188,3,3,"[0.54667, 0.53563, 0.34029]",0.4741988182067871,0.5466716885566711,True,3
True,"Puede tener Registro Civil, pero los requisitos para ser colombiano no son fáciles de cumplir. El éxodo venezolano ha traído innumerables tragedias. Una de ellas es la de mujeres embarazadas que recorren, a veces a pie, los trochas que separan a Venezuela de Colombia o incluso los 554 kilómetros que hay entre Cúcuta y Bogotá.

Lo hacen siguiendo un rumor: que sus hijos tendrán la nacionalidad colombiana por nacimiento por el hecho de haber nacido en el territorio. No es cierto. Al menos, no lo es parcialmente. De acuerdo con el Noticia 96 de la Constitución, la nacionalidad colombiana se tiene por nacimiento si los dos, o al menos uno de los dos padres, es colombiano. También si siendo hijo de extranjeros, alguno de sus papás prueba que está domiciliado en Colombia en el momento del nacimiento del menor.

¿Cómo se demuestra ese domicilio? De acuerdo con la Registraduría con una visa de residente o vista tipo M; o con las visas TP3, TP4, TP5, TP7, TP9, TP10, TP15. Por ello, es difícil que una persona que se desplace al país y/o que entre a Colombia de forma irregular pueda registrar a sus hijos con la nacionalidad colombiana.

Sin embargo, si uno de los dos padres es colombianos, existen formas de registrar a los niños. Ese trámite se realiza ante la Registraduría Nacional del Estado Civil y estos son los requisitos.",https://huggingface.co/datasets/mariagrandury/fake_news_corpus_spanish,231,13,78,"[0.24838, 0.50011, 0.60887, 0.17624, 0.27667, 0.6814, 0.55862, -0.02368, 0.27548, 0.81138, 0.64796, 0.39421, 0.51762, 0.29357, 0.02169, 0.0136, 0.25203, 0.24214, -0.00345, -0.03183, 0.36389, 0.28404, -0.05074, 0.50458, 0.01488, 0.09016, 0.50869, 0.49216, 0.0429, 0.14174, 0.57112, 0.54713, 0.09973, 0.21651, 0.15478, 0.83823, 0.80194, 0.03168, 0.21167, 0.7629, 0.76534, 0.11996, 0.62226, 0.1705, 0.14039, 0.1714, 0.07862, 0.24568, 0.13553, -0.01039, 0.09927, 0.16589, 0.20402, 0.13858, 0.21211, 0.13825, -0.02206, 0.75858, 0.01476, 0.22329, 0.74299, 0.78702, 0.19697, 0.1148, 0.18551, 0.75117, 0.80956, 0.08789, 0.07827, 0.03775, 0.08815, 0.098, 0.23687, 0.20717, 0.23251, 0.7896, 0.17868, 0.12365]",0.2975327372550964,0.8382337093353271,True,25
